Rv2423,Rv2423,Unknown
Rv2703,sigA,The sigma factor is an initiation factor that promotes attachment of the RNA polymerase to specific initiation sites and then is released. This is the primary sigma-factor of this bacteria. Supposedly involved in the housekeeping regulons.
Rv0706,rplV,This protein binds specifically to 23S rRNA; its binding is stimulated by other ribosomal proteins  E.G.  L4  L17  and L20. It is important during the early stages of 50S reconstitution.
Rv0718,rpsH,Binds directly to the central domain of 16S ribosomal RNA.
Rv1298,rpmE,Involved in translation
Rv0570,nrdZ,Involved in the DNA replication pathway (at the first reaction). Provides the precursors necessary for DNA synthesis [catalytic activity: 2'-deoxyribonucleoside diphosphate + oxidized thioredoxin + H2O = ribonucleoside diphosphate + reduced thioredoxin].
Rv3204,Rv3204,Causes methylation
Rv1407,fmu,Unknown
Rv3366,spoU,Causes methylation
Rv1644,tsnR,rRNA modification
Rv3263,Rv3263,Causes DNA methylation.
Rv1406,fmt,Modify the free amino group of the aminoacyl moiety of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by:(I) promoting its recognition by IF2 and (II) impairing its binding to EFTU-GTP. [catalytic activity: 10-formyltetrahydrofolate + L-methionyl-tRNA + H(2)O = tetrahydrofolate + N-formylmethionyl-tRNA]
Rv0668,rpoC,Catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates [catalytic activity: N nucleoside triphosphate = N diphosphate + {RNA}(N)].
Rv1390,rpoZ,Promotes RNA polymerase assembly. Latches the N-and C-terminal regions of the beta' subunit thereby faciltating its interaction with the beta and alpha subunits [catalytic activity: N nucleoside triphosphate = N diphosphate + {RNA}N].
Rv1547,dnaE1,DNA polymerase III is a complex  multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity. The alpha chain is the DNA polymerase [catalytic activity: N deoxynucleoside triphosphate = N diphosphate + {DNA}(N)].
Rv1537,dinX,Involved in DNA metabolism [catalytic activity: N deoxynucleoside triphosphate = N diphosphate + {DNA}N].
Rv3056,dinP,Thought to be involved in DNA metabolism and mutagenesis [catalytic activity: N deoxynucleoside triphosphate = N diphosphate + {DNA}N].
Rv1629,polA,Involved in post-incision events. In addition to DNA polymerase activity  this DNA polymerase exhibits 3' to 5' and 5' to 3' exonuclease activity [catalytic activity: N deoxynucleoside triphosphate = N diphosphate + {DNA}(N)].
Rv2090,Rv2090,DNA metabolism
Rv3589,mutY,Involved in base excision repair. Removes adenine mispaired with 8-OXOG. May repair A.G and A.C mismatches by adenine excision.
Rv1688,mpg,Thought to be involved in base excision repair.
Rv2101,helZ,Has helicase activity.
Rv3649,Rv3649,Possibly has helicase activity.
Rv2985,mutT1,Function unknown; hydrolytic enzyme. Possibly involved in removal of damaged nucleotide.
Rv0413,mutT3,Possibly involved in the go system responsible for removing an oxidatively damaged form of guanine (7 8-dihydro-8-oxoguanine) from DNA and the nucleotide pool. 8-oxo-dGTP is inserted opposite DA and DC residues of template DNA with almost equal efficiency thus leading to A.T to G.C transversions. MutT specifically degrades 8-oxo-dGTP to the monophosphate [catalytic activity: 8-oxo-dGTP + H2O = 8-oxo-dGMP + pyrophosphate].
Rv3296,lhr,Has both ATPase and helicase activities.
Rv3908,mutT4,Function unknown
Rv1402,priA,Recognizes a specific hairpin sequence on PHIX SSDNA; this structure is then recognized and bound by proteins PRIB and PRIC. Formation of the primosome proceeds with the subsequent actions of DNAB  DNAC  DNAT and primase. PRIA then functions as a helicase within the primosome
Rv1297,rho,Facilitates transcription termination by a mechanism that involves rho binding to the nascent RNA  activation of rho'S RNA-dependent ATPase activity  and release of the mRNA from the DNA template
Rv0949,uvrD1,Involved in nucleotide excision repair. Has a 3'-5' helicase activity in presence of ATP. Preferred substrate being one with both single and double stranded regions of DNA.
Rv3297,nei,Involved in damage reversal. DNA N-glycosylase with an AP lyase activity. Required for the repair of oxidative DNA damage (oxidized pyrimidines).
Rv2582,ppiB,PPIases accelerate the folding of proteins [catalytic activity: cis-trans isomerization of proline imidic peptide bonds inoligopeptides].
Rv1292,argS,Involved in translation mechanism [catalytic activity: ATP + L-arginine + tRNA(ARG) = AMP + diphosphate + L-arginyl-tRNA(ARG)].
Rv1649,pheS,Charging PHE tRNA [catalytic activity: ATP + L-phenylalanine + tRNA(PHE) = AMP + diphosphate + L-phenylalanyl-tRNA(PHE)]
Rv1650,pheT,Charging PHE-tRNA [catalytic activity: ATP + L-phenylalanine + tRNA(PHE) = AMP + diphosphate + L-phenylalanyl-tRNA(PHE)]
Rv0041,leuS,Involved in translation mechanism [catalytic activity: ATP + L-leucine + tRNA(LEU) = AMP + diphosphate + L-leucyl-tRNA(LEU)].
Rv1536,ileS,Charging ILE tRNA [catalytic activity: ATP + L-isoleucine + tRNA(ILE) = AMP + diphosphate + L-isoleucyl-tRNA(ILE)].
Rv3731,ligC,This protein seals during DNA replication  DNA recombination and DNA repair NICKS in double-stranded DNA [catalytic activity: ATP + (deoxyribonucleotide)(N) + (deoxyribonucleotide)(M) = AMP + pyrophosphate + (deoxyribonucleotide)(N+M)].
Rv3062,ligB,This protein seals during DNA replication  DNA recombination and DNA repair NICKS in double-stranded DNA [catalytic activity: ATP + (deoxyribonucleotide)(N) + (deoxyribonucleotide)(M) = AMP + pyrophosphate + (deoxyribonucleotide)(N+M)].
Rv1700,Rv1700,NUDIX hydrolases catalyze the hydrolysis of a variety of nucleoside diphoshate derivatives
Rv0938,ligD,Involved in DNA double-strand break repair  by nonhomologous end joining (NHEJ). Interacts with KU (Rv0937c) [catalytic activity:ATP + {deoxyribonucleotide}(N) + {deoxyribonucleotide}(M) = AMP + diphosphate + {deoxyribonucleotide}(N+M)].
Rv0009,ppiA,PPIases accelerate the folding of proteins [catalytic activity: cis-trans isomerization of proline imidic peptide bonds in oligopeptides].
Rv1689,tyrS,Involved in translation mechanism [catalytic activity: ATP + L-tyrosine + tRNA(TYR) = AMP + diphosphate + L-tyrosyl-tRNA(TYR)]
Rv2069,sigC,Involved in promoter recognition  transcription initiation.
Rv1340,rphA,RNase PH is a phosphorolytic exoribonuclease that removes nucleotide residues following the -CCA terminus of tRNA and adds nucleotides to the ends of RNA molecules by using nucleoside diphosphates as substrates [catalytic activity: {tRNA}(N+1) + phosphate = {tRNA}(N) + a nucleoside diphosphate].
Rv0002,dnaN,DNA polymerase III is a complex  multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity. The beta chain is required for initiation of replication once it is clamped onto DNA  it slides freely (bidirectional and ATP-independent) along duplex DNA [catalytic activity: N deoxynucleoside triphosphate = N diphosphate + {DNA}N].
Rv1638,uvrA,Involved in nucleotide excision repair. The ABC excision nuclease is a DNA repair enzyme that catalyzes the excision reaction of UV-damaged nucleotide segments producing oligomers having the modified base(S). UVRA is an ATPase and a DNA-binding protein that preferentially binds single-stranded or UV-irradiated double-stranded DNA.
Rv0006,gyrA,DNA gyrase negatively supercoils closed circular double-stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings  including catenanes and knotted rings [catalytic activity: ATP-dependent breakage  passage and rejoining of double-stranded DNA].
Rv0682,rpsL,Protein S12 is involved in the translation initiation step.
Rv0393,Rv0393,Function unknown
Rv3387,Rv3387,Involved in the transposition of the insertion sequence IS1560.
Rv3386,Rv3386,Involved in the transposition of the insertion sequence IS1560.
Rv0031,Rv0031,Normally  required for the transposition of an insertion element.
Rv3637,Rv3637,Possibly required for the transposition of an insertion element.
Rv0606,Rv0606,Thought to be required for the transposition of the insertion element IS_1536.
Rv2085,Rv2085,Unknown
Rv2086,Rv2086,Unknown
Rv2087,Rv2087,Unknown
Rv3466,Rv3466,Unknown
Rv3467,Rv3467,Unknown
Rv2647,Rv2647,Unknown
Rv1575,Rv1575,Unknown
Rv1574,Rv1574,Unknown
Rv1945,Rv1945,Unknown
Rv2100,Rv2100,Unknown
Rv1054,Rv1054,Use for sequence integration. Integrase is necessary for integration of a phage into the host genome by site-specific recombination. In conjunction with excisionase  integrase is also necessary for excision of the prophage from the host genome.
Rv2310,Rv2310,Use for sequence excision.
Rv3115,Rv3115,Involved in the transposition in the insertion sequence IS1081.
Rv3184,Rv3184,Involved in the transposition in the insertion sequence IS6110.
Rv3327,Rv3327,Involved in the transposition in the insertion sequence element IS1547.
Rv3186,Rv3186,Involved in the transposition of the insertion sequence IS6110.
Rv3474,Rv3474,Involved in the transposition of the insertion sequence IS6110.
Rv3325,Rv3325,Involved in the transposition of the insertion sequence element IS6110.
Rv3348,Rv3348,Possibly involved in the transposition of the insertion sequence IS1608'.
Rv2961,Rv2961,Required for the transposition of an insertion element.
Rv2013,Rv2013,Required for the transposition of an insertion element.
Rv3844,Rv3844,Required for the transposition of an insertion sequence.
Rv2666,Rv2666,Required for the transposition of the insertion element IS1081.
Rv2648,Rv2648,Required for the transposition of the insertion element IS6110.
Rv1763,Rv1763,Required for the transposition of the insertion element IS6110.
Rv2105,Rv2105,Required for the transposition of the insertion element IS6110.
Rv2278,Rv2278,Required for the transposition of the insertion element IS6110.
Rv2354,Rv2354,Required for the transposition of the insertion sequence IS6110.
Rv3798,Rv3798,Required for the transposition of the insertion sequence element IS1557.
Rv3638,Rv3638,Possibly required for the transposition of an insertion element.
Rv2943A,Rv2943A,Required for the transposition of an insertion element.
Rv0605,Rv0605,Prevents the cointegration of foreign DNA before integration into the chromosome.
Rv2943,Rv2943,Required for the transposition of the insertion element IS1533.
Rv2812,Rv2812,Required for the transposition of the insertion element IS1604.
Rv3751,Rv3751,Sequence integration.
Rv2646,Rv2646,Sequence integration. Integrase is necessary for integration of a phage into the host genome by site-specific recombination. In conjunction with excisionase  integrase is also necessary for excision of the prophage from the host genome.
Rv3185,Rv3185,Involved in the transposition in the insertion sequence IS6110.
Rv3475,Rv3475,Involved in the transposition of the insertion sequence IS6110.
Rv3187,Rv3187,Involved in the transposition of the insertion sequence IS6110.
Rv3326,Rv3326,Involved in the transposition of the insertion sequence element IS6110.
Rv2106,Rv2106,Required for the transposition of the insertion element IS6110.
Rv2279,Rv2279,Required for the transposition of the insertion element IS6110.
Rv2649,Rv2649,Required for the transposition of the insertion element IS6110.
Rv0796,Rv0796,Required for the transposition of the insertion element IS6110.
Rv1764,Rv1764,Required for the transposition of the insertion element IS6110.
Rv2355,Rv2355,Required for the transposition of the insertion sequence IS6110.
Rv1701,Rv1701,Sequence integration/recombination.
Rv3636,Rv3636,Possibly required for the transposition of an insertion element.
Rv2944,Rv2944,Required for the transposition of the insertion element IS1533
Rv2250A,Rv2250A,Electron acceptor
Rv1360,Rv1360,Function unknown; probably involved in cellular metabolism.
Rv0637,hadC,Involved in fatty acid synthesis type II (fas-II)
Rv1334,mec,Possibly involved in cysteine biosynthesis. Generates cysteine from hydrolysis of CysO-CYS.
Rv3118,sseC1,Thought to be involved in sulphur metabolism.
Rv1520,Rv1520,Unknown; thought to be involved in cellular metabolism.
Rv1834,lipZ,Unknown
Rv3116,moeB2,Possibly involved in molybdopterin metabolism (synthesis).
Rv1307,atpH,This protein seems to be part of the stalk that LINKS cf(0) to cf(1). It either transmits conformational changes from cf(0) into cf(1) or is implicated in proton conduction [catalytic activity: ATP + H(2)O + H(+)(in) = ADP + phosphate + H(+)(out)]
Rv1852,ureG,Probably facilitates nickel incorporation
Rv3109,moaA1,Involved in molybdenum cofactor biosynthesis; involved in the biosynthesis of molybdopterin precursor Z from guanosine.
Rv1713,engA,Binds both GDP and GTP. Has an intrinsic GTPase activity and is essential for cell growth.
Rv1333,Rv1333,Function unknown; probably involved in cellular metabolism
Rv1554,frdC,Involved in interconversion of fumarate and succinate (anaerobic respiration). This hydrophobic component may be required to anchor the catalytic components of the fumarate reductase complex to the cytoplasmic membrane.
Rv3110,moaB1,Thought to be involved in molybdopterin biosynthesis. Catalyzes the dehydratation of 4A-hydroxytetrahydropterins [catalytic activity: (6R)-6-(L-erythro-1 2-dihydroxypropyl)-5 6 7 8-tetrahydro-4A-hydroxypterin = (6R)-6-(L-erythro-1 2- dihydroxypropyl)-7 8-dihydro-6H-pterin + H(2)O].
Rv3111,moaC1,Involved in the biosynthesis of molybdopterin.
Rv0864,moaC2,Involved in the biosynthesis of molybdopterin.
Rv3112,moaD1,Involved in molybdenum cofactor biosynthesis.
Rv1853,ureD,Probably facilitates nickel incorporation
Rv0083,Rv0083,Function unknown; probably involved in cellular metabolism.
Rv3400,Rv3400,Function unknown; probably involved in cellular metabolism.
Rv2775,Rv2775,Acetylation  substrate unknown
Rv2170,Rv2170,Acetylation  substrate unknown
Rv0730,Rv0730,Acetylation  substrate unknown
Rv0919,Rv0919,Acetylation  substrate unknown
Rv1692,Rv1692,Function unknown; probably involved in cellular metabolism
Rv2212,Rv2212,Possibly involved in cAMP synthesis [catalytic activity: ATP = 3' 5'-cyclic AMP + diphosphate]
Rv3713,cobQ2,Involved in cobalamin biosynthesis. Catalyzes amidations at positions B  D  E  and G on adenosylcobyrinic A C-diamide. NH(2) groups are provided by glutamine  and one molecule of ATP is hydrogenolyzed for each amidation.
Rv1309,atpG,Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the cf(0) complex.
Rv0527,ccdA,Possibly involved in cytochrome C synthesis. Might transfer reducing equivalents across the cytoplasmic membrane  promoting efficient disulfide bond isomerization of proteins localized on the outer surface of the membrane.
Rv1555,frdD,Involved in interconversion of fumarate and succinate (anaerobic respiration). This hydrophobic component may be required to anchor the catalytic components of the fumarate reductase complex to the cytoplasmic membrane.
Rv1304,atpB,Key component of the proton channel; it may play a direct role in the translocation of protons (H+) across the membrane
Rv2196,qcrB,Respiration
Rv1851,ureF,Probably facilitates nickel incorporation
Rv1465,Rv1465,Function unknown; probably involved in cellular metabolism.
Rv1817,Rv1817,Function unknown; probably involved in cellular metabolism
Rv2251,Rv2251,Electron acceptor
Rv2715,Rv2715,Function unknown; probably involved in cellular metabolism.
Rv2393,che1,Possibly involved in inserting FE2+ into sirohydrochlorin to produce siroheme  required for SIRA (Rv2391) function
Rv1647,Rv1647,Thought to play an essential role in regulation of cellular metabolism by catalysing the synthesis of a second messenger  camp [catalytic activity: ATP = 3' 5'-cyclic AMP + pyrophosphate].
Rv2667,clpC2,Function unknown; possibly hydrolyzes peptides and/or proteins in presence of ATP.
Rv2195,qcrA,Respiration
Rv2194,qcrC,Respiration
Rv0501,galE2,Involved in galactose metabolism [catalytic activity: UDP-glucose = UDP-galactose].
Rv1512,epiA,Unknown  probably involved in nucleotide-sugar metabolism
Rv1324,Rv1324,Thioredoxin participates in various redox reactions through the reversible oxidation of its active center dithiol  to a disulfide  & catalyzes dithiol-disulfide exchange reactions
